GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06001423602,"Census Tract 4236.02, Alameda County, California",2020,6439,3223,54,27,2023,65,0,388,659,0.5005435626650101,0.00838639540301289,0.31417922037583473,0.10234508464047212,0.4994564373349899,60228,887300,2274,384,1890,0.16886543535620052,0.8311345646437994
06001423700,"Census Tract 4237, Alameda County, California",2020,4148,2685,100,0,661,20,0,221,461,0.6472999035679846,0.024108003857280617,0.15935390549662487,0.11113789778206365,0.3527000964320154,102763,1670600,1242,484,758,0.3896940418679549,0.6103059581320451
06001423800,"Census Tract 4238, Alameda County, California",2020,3127,2513,71,0,269,0,7,136,131,0.8036456667732651,0.0227054685001599,0.08602494403581708,0.041893188359449954,0.1963543332267349,181938,1773800,1377,999,378,0.7254901960784313,0.27450980392156865
06001423901,"Census Tract 4239.01, Alameda County, California",2020,2160,1268,234,7,197,0,19,119,316,0.587037037037037,0.10833333333333334,0.0912037037037037,0.14629629629629629,0.412962962962963,99271,1070600,845,316,529,0.3739644970414201,0.6260355029585799
06001423902,"Census Tract 4239.02, Alameda County, California",2020,1482,1054,28,0,220,0,0,81,99,0.7112010796221323,0.018893387314439947,0.1484480431848853,0.06680161943319839,0.2887989203778677,150164,1059100,709,229,480,0.3229901269393512,0.6770098730606487
06001424001,"Census Tract 4240.01, Alameda County, California",2020,3976,1917,739,8,480,0,59,129,644,0.48214285714285715,0.1858651911468813,0.12072434607645875,0.1619718309859155,0.5178571428571428,76958,937500,1375,398,977,0.28945454545454546,0.7105454545454546
06001424002,"Census Tract 4240.02, Alameda County, California",2020,2626,764,884,8,236,0,0,136,598,0.2909367859862909,0.33663366336633666,0.08987052551408987,0.22772277227722773,0.7090632140137091,87321,874100,951,480,471,0.5047318611987381,0.4952681388012618
06001425101,"Census Tract 4251.01, Alameda County, California",2020,1588,803,59,11,355,0,47,84,229,0.5056675062972292,0.0371536523929471,0.22355163727959698,0.1442065491183879,0.49433249370277077,82065,416400,1132,535,597,0.4726148409893993,0.5273851590106007
06001425102,"Census Tract 4251.02, Alameda County, California",2020,3752,1237,262,8,1628,32,57,115,413,0.3296908315565032,0.06982942430703624,0.43390191897654584,0.11007462686567164,0.6703091684434968,112386,558000,2068,445,1623,0.21518375241779497,0.784816247582205
06001425103,"Census Tract 4251.03, Alameda County, California",2020,2708,1081,626,5,663,0,6,146,181,0.39918759231905465,0.2311669128508124,0.2448301329394387,0.06683899556868537,0.6008124076809453,105000,715300,1506,426,1080,0.28286852589641437,0.7171314741035857
06001425104,"Census Tract 4251.04, Alameda County, California",2020,3631,1330,824,0,837,13,15,193,419,0.3662902781602864,0.2269347287248692,0.23051500963921784,0.11539520793169926,0.6337097218397136,87313,588200,1824,548,1276,0.30043859649122806,0.6995614035087719
06001426100,"Census Tract 4261, Alameda County, California",2020,6704,4796,35,0,1480,0,0,244,149,0.7153937947494033,0.005220763723150358,0.220763723150358,0.022225536992840095,0.28460620525059666,250001,2000001,2194,2000,194,0.9115770282588879,0.08842297174111212
06001426200,"Census Tract 4262, Alameda County, California",2020,4750,3240,168,0,751,19,9,288,275,0.6821052631578948,0.03536842105263158,0.15810526315789475,0.05789473684210526,0.31789473684210523,220521,1714000,1627,1331,296,0.8180700676090965,0.1819299323909035
06001427100,"Census Tract 4271, Alameda County, California",2020,4251,2428,45,5,741,7,72,65,888,0.5711597271230299,0.01058574453069866,0.1743119266055046,0.20889202540578689,0.42884027287697013,163060,1074000,1378,979,399,0.7104499274310595,0.2895500725689405
06001427200,"Census Tract 4272, Alameda County, California",2020,4460,1380,60,11,1958,0,6,213,832,0.3094170403587444,0.013452914798206279,0.4390134529147982,0.18654708520179372,0.6905829596412556,87438,833500,1581,623,958,0.39405439595192915,0.6059456040480709
06001427300,"Census Tract 4273, Alameda County, California",2020,5130,1695,832,39,1720,71,23,226,524,0.3304093567251462,0.1621832358674464,0.33528265107212474,0.10214424951267057,0.6695906432748537,92958,822700,1983,1110,873,0.5597579425113465,0.4402420574886536
06001427600,"Census Tract 4276, Alameda County, California",2020,5157,1407,945,4,1996,0,28,154,623,0.2728330424665503,0.18324607329842932,0.3870467325964708,0.12080667054489044,0.7271669575334496,80591,661600,1976,303,1673,0.1533400809716599,0.84665991902834
06001427700,"Census Tract 4277, Alameda County, California",2020,5268,2765,328,2,1157,0,17,281,718,0.5248671222475323,0.06226271829916477,0.21962794229309035,0.13629460895975704,0.4751328777524677,101860,763700,2141,828,1313,0.3867351704810836,0.6132648295189164
06001427800,"Census Tract 4278, Alameda County, California",2020,4502,2146,213,8,1024,0,26,611,474,0.4766770324300311,0.04731230564193692,0.22745446468236338,0.10528653931585961,0.5233229675699689,99618,983300,1935,854,1081,0.441343669250646,0.5586563307493541
06001427900,"Census Tract 4279, Alameda County, California",2020,5297,2655,164,6,1403,0,0,206,863,0.5012271096847272,0.030960921276194073,0.2648669057957334,0.16292240891070417,0.49877289031527283,94734,1178100,2107,606,1501,0.2876127195064072,0.7123872804935928
06075022802,"Census Tract 228.02, San Francisco County, California",2020,2424,936,177,0,441,2,0,70,798,0.38613861386138615,0.07301980198019802,0.18193069306930693,0.3292079207920792,0.6138613861386139,90750,1098200,747,274,473,0.3668005354752343,0.6331994645247657
06075022803,"Census Tract 228.03, San Francisco County, California",2020,5265,1548,118,0,621,0,0,175,2803,0.294017094017094,0.02241215574548908,0.11794871794871795,0.532383665716999,0.7059829059829059,137737,1242200,1461,524,937,0.3586584531143053,0.6413415468856948
06075022901,"Census Tract 229.01, San Francisco County, California",2020,4608,1425,114,0,240,0,37,91,2701,0.3092447916666667,0.024739583333333332,0.052083333333333336,0.5861545138888888,0.6907552083333333,86458,923100,1445,344,1101,0.23806228373702423,0.7619377162629758
06075022902,"Census Tract 229.02, San Francisco County, California",2020,2280,900,105,0,276,0,24,115,860,0.39473684210526316,0.046052631578947366,0.12105263157894737,0.37719298245614036,0.6052631578947368,147656,980300,738,327,411,0.44308943089430897,0.556910569105691
06075022903,"Census Tract 229.03, San Francisco County, California",2020,3216,1449,60,43,253,0,0,167,1244,0.4505597014925373,0.018656716417910446,0.07866915422885572,0.38681592039800994,0.5494402985074627,146250,1113500,1085,389,696,0.3585253456221198,0.6414746543778802
06075023001,"Census Tract 230.01, San Francisco County, California",2020,5125,529,434,0,3492,0,0,140,530,0.10321951219512195,0.0846829268292683,0.6813658536585366,0.10341463414634146,0.8967804878048781,77462,776100,1269,875,394,0.6895193065405831,0.31048069345941687
06075023003,"Census Tract 230.03, San Francisco County, California",2020,3968,394,876,0,2027,22,0,44,605,0.09929435483870967,0.22076612903225806,0.5108366935483871,0.15246975806451613,0.9007056451612904,118333,860800,1208,934,274,0.7731788079470199,0.22682119205298013
06075023102,"Census Tract 231.02, San Francisco County, California",2020,3671,161,1840,0,357,0,0,25,1288,0.04385725960228821,0.5012258240261509,0.09724870607463906,0.35085807681830566,0.9561427403977117,46659,805300,1147,449,698,0.39145597210113336,0.6085440278988666
06075023103,"Census Tract 231.03, San Francisco County, California",2020,3954,47,2249,0,276,433,0,140,809,0.011886697015680323,0.5687910976226606,0.06980273141122914,0.20460293373798685,0.9881133029843197,32004,659600,1309,142,1167,0.10847975553857907,0.891520244461421
06075023200,"Census Tract 232, San Francisco County, California",2020,4326,386,1038,0,1168,0,34,55,1645,0.0892279241793805,0.23994452149791956,0.26999537679149327,0.3802588996763754,0.9107720758206195,102938,819800,1195,823,372,0.6887029288702929,0.3112970711297071
06075023300,"Census Tract 233, San Francisco County, California",2020,3797,233,520,0,2151,0,6,46,841,0.06136423492230708,0.13695022386094285,0.5664998683170924,0.22149065051356334,0.9386357650776929,60350,812500,1259,622,637,0.49404289118347894,0.505957108816521
06075023400,"Census Tract 234, San Francisco County, California",2020,3873,351,666,0,1097,104,0,244,1411,0.0906274206041828,0.17195972114639815,0.28324296411050864,0.3643170668732249,0.9093725793958172,69063,756900,1063,604,459,0.5682031984948259,0.431796801505174
06075025100,"Census Tract 251, San Francisco County, California",2020,3579,1771,183,42,512,15,6,202,848,0.4948309583682593,0.05113160100586756,0.14305671975412126,0.23693769209276333,0.5051690416317407,139550,1508800,1289,762,527,0.59115593483320406,0.40884406516679594
06075025200,"Census Tract 252, San Francisco County, California",2020,5402,2936,91,9,668,0,0,476,1222,0.5435024065161052,0.016845612736023696,0.12365790447982229,0.22621251388374677,0.45649759348389485,137917,1144300,2279,1432,847,0.6283457656867047,0.3716542343132953
06075025300,"Census Tract 253, San Francisco County, California",2020,4601,2063,48,16,611,0,0,347,1516,0.44838078678548143,0.010432514670723756,0.13279721799608782,0.32949358835035863,0.5516192132145186,149353,1241300,1733,765,968,0.44143104443162146,0.5585689555683785
06075025401,"Census Tract 254.01, San Francisco County, California",2020,4005,2006,109,0,353,0,0,539,998,0.5008739076154807,0.027215980024968788,0.08813982521847691,0.2491885143570537,0.4991260923845193,169712,1235500,1379,658,721,0.47715736040609136,0.5228426395939086
06075025402,"Census Tract 254.02, San Francisco County, California",2020,3713,1008,204,0,771,0,0,91,1639,0.27147858874225694,0.05494209534069486,0.20764880150821438,0.4414220307029356,0.7285214112577431,143056,1150700,1170,777,393,0.6641025641025641,0.33589743589743587
06075025403,"Census Tract 254.03, San Francisco County, California",2020,4849,1077,256,14,1594,0,12,86,1810,0.22210765106207467,0.05279439059599918,0.3287275726954011,0.3732728397607754,0.7778923489379254,134919,1167500,1340,773,567,0.576865671641791,0.42313432835820897
06075025501,"Census Tract 255.01, San Francisco County, California",2020,4348,956,88,0,1628,0,0,137,1539,0.21987120515179392,0.020239190432382703,0.37442502299908004,0.3539558417663293,0.7801287948482061,141912,1172200,1192,917,275,0.7692953020134228,0.23070469798657717
06075025502,"Census Tract 255.02, San Francisco County, California",2020,4895,1084,52,0,2270,0,18,270,1201,0.22145045965270685,0.010623084780388151,0.4637385086823289,0.2453524004085802,0.7785495403472932,147596,1123500,1297,834,463,0.6430223592906708,0.35697764070932925
06075025600,"Census Tract 256, San Francisco County, California",2020,5114,610,68,0,3055,0,20,227,1134,0.11928040672663277,0.01329683222526398,0.5973797418850215,0.22174423152131403,0.8807195932733672,91473,928900,1527,980,547,0.641781270464964,0.35821872953503603
06075025701,"Census Tract 257.01, San Francisco County, California",2020,5427,462,45,0,3460,10,0,13,1437,0.08512990602542841,0.008291873963515755,0.6375529758614336,0.26478717523493644,0.9148700939745715,107055,978800,1584,1084,500,0.6843434343434344,0.31565656565656564
06075025702,"Census Tract 257.02, San Francisco County, California",2020,3904,401,10,35,2129,17,0,179,1133,0.10271516393442623,0.0025614754098360654,0.5453381147540983,0.29021516393442626,0.8972848360655737,88519,988600,1196,770,426,0.6438127090301003,0.35618729096989965
06075025800,"Census Tract 258, San Francisco County, California",2020,2112,277,195,0,1385,0,0,26,229,0.13115530303030304,0.09232954545454546,0.6557765151515151,0.1084280303030303,0.868844696969697,78029,927600,649,341,308,0.5254237288135594,0.4745762711864407
06075025900,"Census Tract 259, San Francisco County, California",2020,4800,1106,255,0,1800,0,0,179,1460,0.23041666666666666,0.053125,0.375,0.30416666666666664,0.7695833333333333,118629,924600,1472,1058,414,0.71875,0.28125
06075026001,"Census Tract 260.01, San Francisco County, California",2020,6708,700,54,5,3092,0,139,116,2602,0.10435301132975551,0.008050089445438283,0.4609421586165772,0.38789505068574837,0.8956469886702445,99901,944400,1817,1097,720,0.6037424325811778,0.39625756741882223
06075026002,"Census Tract 260.02, San Francisco County, California",2020,3662,870,143,0,1437,0,0,158,1054,0.2375750955761879,0.03904969961769525,0.392408519934462,0.2878208629164391,0.76242490442381206,124107,909800,960,786,174,0.81875,0.18125
06075026003,"Census Tract 260.03, San Francisco County, California",2020,5336,794,27,0,2386,0,11,49,2069,0.14880059970014992,0.005059970014992503,0.4471514242878561,0.387743628185907,0.8511994002998501,102424,954600,1390,1027,363,0.7388489208633093,0.26115107913669067
06075026004,"Census Tract 260.04, San Francisco County, California",2020,4214,663,65,0,1810,14,62,60,1540,0.1573327005220693,0.015424774560987186,0.4295206454674893,0.3654485049833887,0.8426672994779307,91563,892600,1200,916,284,0.7633333333333333,0.23666666666666666
06075026100,"Census Tract 261, San Francisco County, California",2020,7518,484,24,0,4916,144,0,94,1856,0.06437882415536046,0.0031923383878691143,0.6538973131151902,0.24687416866187817,0.9356211758446396,103043,923600,2088,1343,745,0.6431992337164751,0.3568007662835249
06075026201,"Census Tract 262.01, San Francisco County, California",2020,3849,144,59,0,2558,0,0,82,1006,0.037412314886983634,0.01532865679397246,0.6645882047285009,0.261366588724344,0.9625876851130164,94363,804000,997,557,440,0.5586760280842528,0.44132397191574724
06075026202,"Census Tract 262.02, San Francisco County, California",2020,4036,253,6,0,2501,0,0,110,1166,0.06268582755203171,0.0014866204162537165,0.6196729435084242,0.28889990089197226,0.9373141724479683,103920,937800,1061,705,356,0.6644674835061263,0.3355325164938737
06075026301,"Census Tract 263.01, San Francisco County, California",2020,5561,657,80,0,3270,41,0,90,1423,0.11814421866570761,0.014385901816220105,0.5880237367379968,0.2558892285560151,0.8818557813342924,89375,909000,1440,952,488,0.6611111111111111,0.3388888888888889
06075026302,"Census Tract 263.02, San Francisco County, California",2020,5332,515,223,89,3087,0,0,117,1301,0.09658664666166542,0.041822955738934735,0.5789572393098275,0.24399849962490622,0.9034133533383346,79583,927400,1597,1113,484,0.6969317470256732,0.3030682529743269
06075026303,"Census Tract 263.03, San Francisco County, California",2020,5053,582,43,25,2614,10,12,14,1753,0.11517910152384722,0.008509796160696616,0.5173164456758361,0.34692262022560855,0.8848208984761528,69798,942600,1375,1015,360,0.7381818181818182,0.26181818181818184
06075026401,"Census Tract 264.01, San Francisco County, California",2020,3651,204,309,0,2387,109,0,109,533,0.05587510271158587,0.08463434675431389,0.653793481238017,0.14598740071213367,0.9441248972884141,74781,769900,1027,797,230,0.7760467380720545,0.22395326192794549
06075026402,"Census Tract 264.02, San Francisco County, California",2020,5758,1090,298,71,2400,0,0,209,1690,0.18930184091698507,0.051754081278221606,0.4168113928447378,0.2935046891281695,0.8106981590830149,130521,887300,1323,871,452,0.6583522297808012,0.3416477702191988
06075026403,"Census Tract 264.03, San Francisco County, California",2020,4143,246,114,0,2661,12,0,16,1094,0.05937726285300507,0.027516292541636494,0.6422881969587255,0.2640598600048274,0.940622737146995,72837,814000,1231,710,521,0.5767668562144598,0.4232331437855402
06075026404,"Census Tract 264.04, San Francisco County, California",2020,2712,96,225,0,1556,0,16,164,655,0.035398230088495575,0.08296460176991151,0.5737463126843658,0.24151917404129794,0.9646017699115044,68636,822200,670,389,281,0.5805970149253732,0.41940298507462687
